year,PHU,metric,popw_mean
2015,Huron Perth Health Unit,PM25_8h,10.92044734954834
2015,"Region of Waterloo, Public Health",PM25_8h,10.987113952636719
2015,Southwestern Public Health,PM25_8h,11.042866706848145
2015,Hamilton Public Health Services,PM25_8h,11.037141799926758
2015,Thunder Bay District Health Unit,PM25_8h,10.110620498657227
2015,Peel Public Health,PM25_8h,10.920286178588867
2015,Lambton Public Health,PM25_8h,11.057746887207031
2015,Wellington-Dufferin-Guelph Health Unit,PM25_8h,10.914966583251953
2015,Brant County Health Unit,PM25_8h,11.045055389404297
2015,Middlesex-London Health Unit,PM25_8h,11.024085998535156
2015,Sudbury and District Health Unit,PM25_8h,10.15739631652832
2015,"Haliburton, Kawartha, Pine Ridge District Health Unit",PM25_8h,10.514121055603027
2015,Niagara Region Public Health Department,PM25_8h,10.96702766418457
2015,Chatham-Kent Health Unit,PM25_8h,11.066515922546387
2015,"Kingston, Frontenac and Lennox and Addington Health Unit",PM25_8h,10.331127166748047
2015,Windsor-Essex County Health Unit,PM25_8h,11.07568359375
2015,Peterborough Public Health,PM25_8h,10.493746757507324
2015,Grey Bruce Health Unit,PM25_8h,10.674261093139648
2015,Eastern Ontario Health Unit,PM25_8h,10.117338180541992
2015,North Bay Parry Sound District Health Unit,PM25_8h,10.130654335021973
2015,Ottawa Public Health,PM25_8h,10.103104591369629
2015,"Leeds, Grenville and Lanark District Health Unit",PM25_8h,10.199583053588867
2015,Northwestern Health Unit,PM25_8h,10.124065399169922
2015,Haldimand-Norfolk Health Unit,PM25_8h,11.058390617370605
2015,Timiskaming Health Unit,PM25_8h,9.974092483520508
2015,Renfrew County and District Health Unit,PM25_8h,10.084978103637695
2015,Toronto Public Health,PM25_8h,10.864753723144531
2015,Halton Region Health Department,PM25_8h,10.984237670898438
2015,Hastings and Prince Edward Counties Health Unit,PM25_8h,10.41530704498291
2015,Simcoe Muskoka District Health Unit,PM25_8h,10.593013763427734
2015,Durham Region Health Department,PM25_8h,10.723480224609375
2015,Porcupine Health Unit,PM25_8h,9.957225799560547
2015,Algoma Public Health Unit,PM25_8h,10.242225646972656
2015,York Region Public Health,NO2_3h,15.362794876098633
2015,Huron Perth Health Unit,NO2_3h,14.819364547729492
2015,"Region of Waterloo, Public Health",NO2_3h,15.082244873046875
2015,Southwestern Public Health,NO2_3h,14.904706954956055
2015,Hamilton Public Health Services,NO2_3h,15.331583023071289
2015,Thunder Bay District Health Unit,NO2_3h,14.339409828186035
2015,Peel Public Health,NO2_3h,15.426278114318848
2015,Lambton Public Health,NO2_3h,14.872791290283203
2015,Wellington-Dufferin-Guelph Health Unit,NO2_3h,15.14348030090332
2015,Brant County Health Unit,NO2_3h,15.127211570739746
2015,Middlesex-London Health Unit,NO2_3h,14.81874942779541
2015,Sudbury and District Health Unit,NO2_3h,14.362283706665039
2015,"Haliburton, Kawartha, Pine Ridge District Health Unit",NO2_3h,14.940696716308594
2015,Niagara Region Public Health Department,NO2_3h,15.337857246398926
2015,Chatham-Kent Health Unit,NO2_3h,14.863859176635742
2015,"Kingston, Frontenac and Lennox and Addington Health Unit",NO2_3h,14.615036964416504
2015,Windsor-Essex County Health Unit,NO2_3h,14.950825691223145
2015,Peterborough Public Health,NO2_3h,14.91307258605957
2015,Grey Bruce Health Unit,NO2_3h,14.728392601013184
2015,Eastern Ontario Health Unit,NO2_3h,14.368378639221191
2015,North Bay Parry Sound District Health Unit,NO2_3h,14.437505722045898
2015,Ottawa Public Health,NO2_3h,14.386475563049316
2015,"Leeds, Grenville and Lanark District Health Unit",NO2_3h,14.476627349853516
2015,Northwestern Health Unit,NO2_3h,14.350522994995117
2015,Haldimand-Norfolk Health Unit,NO2_3h,15.114015579223633
2015,Timiskaming Health Unit,NO2_3h,14.27147102355957
2015,Renfrew County and District Health Unit,NO2_3h,14.448166847229004
2015,Toronto Public Health,NO2_3h,15.469237327575684
2015,Halton Region Health Department,NO2_3h,15.390974998474121
2015,Hastings and Prince Edward Counties Health Unit,NO2_3h,14.76103687286377
2015,Simcoe Muskoka District Health Unit,NO2_3h,14.974709510803223
2015,Durham Region Health Department,NO2_3h,15.259203910827637
2015,Porcupine Health Unit,NO2_3h,14.218169212341309
2015,Algoma Public Health Unit,NO2_3h,14.293501853942871
2015,York Region Public Health,NO2_8h,11.986603736877441
2015,Huron Perth Health Unit,NO2_8h,11.573620796203613
2015,"Region of Waterloo, Public Health",NO2_8h,11.78617000579834
2015,Southwestern Public Health,NO2_8h,11.660357475280762
2015,Hamilton Public Health Services,NO2_8h,11.992716789245605
2015,Thunder Bay District Health Unit,NO2_8h,11.034335136413574
2015,Peel Public Health,NO2_8h,12.053314208984375
2015,Lambton Public Health,NO2_8h,11.645790100097656
2015,Wellington-Dufferin-Guelph Health Unit,NO2_8h,11.824469566345215
2015,Brant County Health Unit,NO2_8h,11.832271575927734
2015,Middlesex-London Health Unit,NO2_8h,11.591094017028809
2015,Sudbury and District Health Unit,NO2_8h,11.082085609436035
2015,"Haliburton, Kawartha, Pine Ridge District Health Unit",NO2_8h,11.604884147644043
2015,Niagara Region Public Health Department,NO2_8h,11.988333702087402
2015,Chatham-Kent Health Unit,NO2_8h,11.639567375183105
2015,"Kingston, Frontenac and Lennox and Addington Health Unit",NO2_8h,11.312042236328125
2015,Windsor-Essex County Health Unit,NO2_8h,11.710896492004395
2015,Peterborough Public Health,NO2_8h,11.579901695251465
2015,Grey Bruce Health Unit,NO2_8h,11.46307373046875
2015,Eastern Ontario Health Unit,NO2_8h,11.080284118652344
2015,North Bay Parry Sound District Health Unit,NO2_8h,11.14368724822998
2015,Ottawa Public Health,NO2_8h,11.095410346984863
2015,"Leeds, Grenville and Lanark District Health Unit",NO2_8h,11.181615829467773
2015,Northwestern Health Unit,NO2_8h,11.045875549316406
2015,Haldimand-Norfolk Health Unit,NO2_8h,11.826523780822754
2015,Timiskaming Health Unit,NO2_8h,10.980706214904785
2015,Renfrew County and District Health Unit,NO2_8h,11.149056434631348
2015,Toronto Public Health,NO2_8h,12.082914352416992
2015,Halton Region Health Department,NO2_8h,12.032485008239746
2015,Hastings and Prince Edward Counties Health Unit,NO2_8h,11.443746566772461
2015,Simcoe Muskoka District Health Unit,NO2_8h,11.64335823059082
2015,Durham Region Health Department,NO2_8h,11.89173698425293
2015,Porcupine Health Unit,NO2_8h,10.92811393737793
2015,Algoma Public Health Unit,NO2_8h,11.03203010559082
2015,York Region Public Health,O3_3h,38.12784194946289
2015,Huron Perth Health Unit,O3_3h,38.46152114868164
2015,"Region of Waterloo, Public Health",O3_3h,38.424320220947266
2015,Southwestern Public Health,O3_3h,38.600955963134766
2015,Hamilton Public Health Services,O3_3h,38.37602615356445
2015,Thunder Bay District Health Unit,O3_3h,37.00444030761719
2015,Peel Public Health,O3_3h,38.2235221862793
2015,Lambton Public Health,O3_3h,38.655643463134766
2015,Wellington-Dufferin-Guelph Health Unit,O3_3h,38.31737518310547
2015,Brant County Health Unit,O3_3h,38.4809684753418
2015,Middlesex-London Health Unit,O3_3h,38.618953704833984
2015,Sudbury and District Health Unit,O3_3h,37.57072448730469
2015,"Haliburton, Kawartha, Pine Ridge District Health Unit",O3_3h,37.990787506103516
2015,Niagara Region Public Health Department,O3_3h,38.32593536376953
2015,Chatham-Kent Health Unit,O3_3h,38.675209045410156
2015,"Kingston, Frontenac and Lennox and Addington Health Unit",O3_3h,37.89777374267578
2015,Windsor-Essex County Health Unit,O3_3h,38.64408493041992
2015,Peterborough Public Health,O3_3h,37.98190689086914
2015,Grey Bruce Health Unit,O3_3h,38.18534851074219
2015,Eastern Ontario Health Unit,O3_3h,37.632179260253906
2015,North Bay Parry Sound District Health Unit,O3_3h,37.64407730102539
2015,Ottawa Public Health,O3_3h,37.618831634521484
2015,"Leeds, Grenville and Lanark District Health Unit",O3_3h,37.74345779418945
2015,Northwestern Health Unit,O3_3h,36.88688278198242
2015,Haldimand-Norfolk Health Unit,O3_3h,38.5207405090332
2015,Timiskaming Health Unit,O3_3h,37.32695007324219
2015,Renfrew County and District Health Unit,O3_3h,37.61915969848633
2015,Toronto Public Health,O3_3h,38.158145904541016
2015,Halton Region Health Department,O3_3h,38.29791259765625
2015,Hastings and Prince Edward Counties Health Unit,O3_3h,37.95585250854492
2015,Simcoe Muskoka District Health Unit,O3_3h,38.036048889160156
2015,Durham Region Health Department,O3_3h,38.09124755859375
2015,Porcupine Health Unit,O3_3h,37.124656677246094
2015,Algoma Public Health Unit,O3_3h,37.54508590698242
2015,York Region Public Health,O3_8h,35.4553337097168
2015,Huron Perth Health Unit,O3_8h,35.79571533203125
2015,"Region of Waterloo, Public Health",O3_8h,35.73603057861328
2015,Southwestern Public Health,O3_8h,35.90537643432617
2015,Hamilton Public Health Services,O3_8h,35.66889190673828
2015,Thunder Bay District Health Unit,O3_8h,34.7014274597168
2015,Peel Public Health,O3_8h,35.53053283691406
2015,Lambton Public Health,O3_8h,35.970970153808594
2015,Wellington-Dufferin-Guelph Health Unit,O3_8h,35.639862060546875
2015,Brant County Health Unit,O3_8h,35.77927780151367
2015,Middlesex-London Health Unit,O3_8h,35.93019485473633
2015,Sudbury and District Health Unit,O3_8h,35.10767364501953
2015,"Haliburton, Kawartha, Pine Ridge District Health Unit",O3_8h,35.37594223022461
2015,Niagara Region Public Health Department,O3_8h,35.62339401245117
2015,Chatham-Kent Health Unit,O3_8h,35.9853401184082
2015,"Kingston, Frontenac and Lennox and Addington Health Unit",O3_8h,35.32091522216797
2015,Windsor-Essex County Health Unit,O3_8h,35.96064376831055
2015,Peterborough Public Health,O3_8h,35.3703727722168
2015,Grey Bruce Health Unit,O3_8h,35.57363510131836
2015,Eastern Ontario Health Unit,O3_8h,35.115753173828125
2015,North Bay Parry Sound District Health Unit,O3_8h,35.14824295043945
2015,Ottawa Public Health,O3_8h,35.10427474975586
2015,"Leeds, Grenville and Lanark District Health Unit",O3_8h,35.20151138305664
2015,Northwestern Health Unit,O3_8h,34.633567810058594
2015,Haldimand-Norfolk Health Unit,O3_8h,35.81413269042969
2015,Timiskaming Health Unit,O3_8h,34.915523529052734
2015,Renfrew County and District Health Unit,O3_8h,35.11066818237305
2015,Toronto Public Health,O3_8h,35.469573974609375
2015,Halton Region Health Department,O3_8h,35.59653854370117
2015,Hastings and Prince Edward Counties Health Unit,O3_8h,35.35942840576172
2015,Simcoe Muskoka District Health Unit,O3_8h,35.41992950439453
2015,Durham Region Health Department,O3_8h,35.42996597290039
2015,Porcupine Health Unit,O3_8h,34.77626037597656
2015,Algoma Public Health Unit,O3_8h,35.11979675292969
2016,York Region Public Health,PM25_3h,11.018952369689941
2016,Huron Perth Health Unit,PM25_3h,11.07891845703125
2016,"Region of Waterloo, Public Health",PM25_3h,11.152771949768066
2016,Southwestern Public Health,PM25_3h,11.19717788696289
2016,Hamilton Public Health Services,PM25_3h,11.205766677856445
2016,Thunder Bay District Health Unit,PM25_3h,10.269109725952148
2016,Peel Public Health,PM25_3h,11.113157272338867
2016,Lambton Public Health,PM25_3h,11.201530456542969
2016,Wellington-Dufferin-Guelph Health Unit,PM25_3h,11.093937873840332
2016,Brant County Health Unit,PM25_3h,11.208940505981445
2016,Middlesex-London Health Unit,PM25_3h,11.173940658569336
2016,Sudbury and District Health Unit,PM25_3h,10.4230318069458
2016,"Haliburton, Kawartha, Pine Ridge District Health Unit",PM25_3h,10.782920837402344
2016,Niagara Region Public Health Department,PM25_3h,11.158188819885254
2016,Chatham-Kent Health Unit,PM25_3h,11.210041999816895
2016,"Kingston, Frontenac and Lennox and Addington Health Unit",PM25_3h,10.637171745300293
2016,Windsor-Essex County Health Unit,PM25_3h,11.225768089294434
2016,Peterborough Public Health,PM25_3h,10.76749038696289
2016,Grey Bruce Health Unit,PM25_3h,10.868701934814453
2016,Eastern Ontario Health Unit,PM25_3h,10.46568489074707
2016,North Bay Parry Sound District Health Unit,PM25_3h,10.424702644348145
2016,Ottawa Public Health,PM25_3h,10.443181037902832
2016,"Leeds, Grenville and Lanark District Health Unit",PM25_3h,10.52813720703125
2016,Northwestern Health Unit,PM25_3h,10.280243873596191
2016,Haldimand-Norfolk Health Unit,PM25_3h,11.224418640136719
2016,Timiskaming Health Unit,PM25_3h,10.273259162902832
2016,Renfrew County and District Health Unit,PM25_3h,10.417351722717285
2016,Toronto Public Health,PM25_3h,11.076001167297363
2016,Halton Region Health Department,PM25_3h,11.162910461425781
2016,Hastings and Prince Edward Counties Health Unit,PM25_3h,10.704398155212402
2016,Simcoe Muskoka District Health Unit,PM25_3h,10.832765579223633
2016,Durham Region Health Department,PM25_3h,10.95991325378418
2016,Porcupine Health Unit,PM25_3h,10.22738265991211
2016,Algoma Public Health Unit,PM25_3h,10.452510833740234
2016,York Region Public Health,PM25_8h,9.089520454406738
2016,Huron Perth Health Unit,PM25_8h,9.147309303283691
2016,"Region of Waterloo, Public Health",PM25_8h,9.210368156433105
2016,Southwestern Public Health,PM25_8h,9.25216007232666
2016,Hamilton Public Health Services,PM25_8h,9.255990028381348
2016,Thunder Bay District Health Unit,PM25_8h,8.431669235229492
2016,Peel Public Health,PM25_8h,9.1763153076171875
2016,Lambton Public Health,PM25_8h,9.256976127624512
2016,Wellington-Dufferin-Guelph Health Unit,PM25_8h,9.157983779907227
2016,Brant County Health Unit,PM25_8h,9.25881576538086
2016,Middlesex-London Health Unit,PM25_8h,9.233283996582031
2016,Sudbury and District Health Unit,PM25_8h,8.546679496765137
2016,"Haliburton, Kawartha, Pine Ridge District Health Unit",PM25_8h,8.878594398498535
2016,Niagara Region Public Health Department,PM25_8h,9.214241981506348
2016,Chatham-Kent Health Unit,PM25_8h,9.265339851379395
2016,"Kingston, Frontenac and Lennox and Addington Health Unit",PM25_8h,8.759232521057129
2016,Windsor-Essex County Health Unit,PM25_8h,9.274630546569824
2016,Peterborough Public Health,PM25_8h,8.864860534667969
2016,Grey Bruce Health Unit,PM25_8h,8.955577850341797
2016,Eastern Ontario Health Unit,PM25_8h,8.607176780700684
2016,North Bay Parry Sound District Health Unit,PM25_8h,8.55264663696289
2016,Ottawa Public Health,PM25_8h,8.58737850189209
2016,"Leeds, Grenville and Lanark District Health Unit",PM25_8h,8.662698745727539
2016,Northwestern Health Unit,PM25_8h,8.442252159118652
2016,Haldimand-Norfolk Health Unit,PM25_8h,9.273465156555176
2016,Timiskaming Health Unit,PM25_8h,8.418672561645508
2016,Renfrew County and District Health Unit,PM25_8h,8.55907154083252
2016,Toronto Public Health,PM25_8h,9.14184856414795
2016,Halton Region Health Department,PM25_8h,9.219709396362305
2016,Hastings and Prince Edward Counties Health Unit,PM25_8h,8.813679695129395
2016,Simcoe Muskoka District Health Unit,PM25_8h,8.92008113861084
2016,Durham Region Health Department,PM25_8h,9.03553295135498
2016,Porcupine Health Unit,PM25_8h,8.3800048828125
2016,Algoma Public Health Unit,PM25_8h,8.577616691589355
2016,York Region Public Health,NO2_3h,15.024736404418945
2016,Huron Perth Health Unit,NO2_3h,14.287510871887207
2016,"Region of Waterloo, Public Health",NO2_3h,14.621102333068848
2016,Southwestern Public Health,NO2_3h,14.375864028930664
2016,Hamilton Public Health Services,NO2_3h,14.924311637878418
2016,Thunder Bay District Health Unit,NO2_3h,13.566075325012207
2016,Peel Public Health,NO2_3h,15.070581436157227
2016,Lambton Public Health,NO2_3h,14.221447944641113
2016,Wellington-Dufferin-Guelph Health Unit,NO2_3h,14.716431617736816
2016,Brant County Health Unit,NO2_3h,14.670177459716797
2016,Middlesex-London Health Unit,NO2_3h,14.257192611694336
2016,Sudbury and District Health Unit,NO2_3h,13.821505546569824
2016,"Haliburton, Kawartha, Pine Ridge District Health Unit",NO2_3h,14.592809677124023
2016,Niagara Region Public Health Department,NO2_3h,14.958024024963379
2016,Chatham-Kent Health Unit,NO2_3h,14.227500915527344
2016,"Kingston, Frontenac and Lennox and Addington Health Unit",NO2_3h,14.287421226501465
2016,Windsor-Essex County Health Unit,NO2_3h,14.282160758972168
2016,Peterborough Public Health,NO2_3h,14.565990447998047
2016,Grey Bruce Health Unit,NO2_3h,14.23556900024414
2016,Eastern Ontario Health Unit,NO2_3h,14.034550666809082
2016,North Bay Parry Sound District Health Unit,NO2_3h,13.969290733337402
2016,Ottawa Public Health,NO2_3h,14.040904998779297
2016,"Leeds, Grenville and Lanark District Health Unit",NO2_3h,14.14245319366455
2016,Northwestern Health Unit,NO2_3h,13.566085815429688
2016,Haldimand-Norfolk Health Unit,NO2_3h,14.652579307556152
2016,Timiskaming Health Unit,NO2_3h,13.750974655151367
2016,Renfrew County and District Health Unit,NO2_3h,14.073671340942383
2016,Toronto Public Health,NO2_3h,15.136826515197754
2016,Halton Region Health Department,NO2_3h,15.01096248626709
2016,Hastings and Prince Edward Counties Health Unit,NO2_3h,14.424946784973145
2016,Simcoe Muskoka District Health Unit,NO2_3h,14.592933654785156
2016,Durham Region Health Department,NO2_3h,14.921422958374023
2016,Porcupine Health Unit,NO2_3h,13.627445220947266
2016,Algoma Public Health Unit,NO2_3h,13.61925983428955
2016,York Region Public Health,NO2_8h,11.754213333129883
2016,Huron Perth Health Unit,NO2_8h,11.171207427978516
2016,"Region of Waterloo, Public Health",NO2_8h,11.446637153625488
2016,Southwestern Public Health,NO2_8h,11.254542350769043
2016,Hamilton Public Health Services,NO2_8h,11.694568634033203
2016,Thunder Bay District Health Unit,NO2_8h,10.45236587524414
2016,Peel Public Health,NO2_8h,11.807741165161133
2016,Lambton Public Health,NO2_8h,11.126361846923828
2016,Wellington-Dufferin-Guelph Health Unit,NO2_8h,11.51674747467041
2016,Brant County Health Unit,NO2_8h,11.491579055786133
2016,Middlesex-London Health Unit,NO2_8h,11.156880378723145
2016,Sudbury and District Health Unit,NO2_8h,10.677469253540039
2016,"Haliburton, Kawartha, Pine Ridge District Health Unit",NO2_8h,11.356314659118652
2016,Niagara Region Public Health Department,NO2_8h,11.710677146911621
2016,Chatham-Kent Health Unit,NO2_8h,11.133228302001953
2016,"Kingston, Frontenac and Lennox and Addington Health Unit",NO2_8h,11.071317672729492
2016,Windsor-Essex County Health Unit,NO2_8h,11.173605918884277
2016,Peterborough Public Health,NO2_8h,11.331645965576172
2016,Grey Bruce Health Unit,NO2_8h,11.098640441894531
2016,Eastern Ontario Health Unit,NO2_8h,10.833465576171875
2016,North Bay Parry Sound District Health Unit,NO2_8h,10.796232223510742
2016,Ottawa Public Health,NO2_8h,10.839523315429688
2016,"Leeds, Grenville and Lanark District Health Unit",NO2_8h,10.935020446777344
2016,Northwestern Health Unit,NO2_8h,10.453192710876465
2016,Haldimand-Norfolk Health Unit,NO2_8h,11.478360176086426
2016,Timiskaming Health Unit,NO2_8h,10.59204387664795
2016,Renfrew County and District Health Unit,NO2_8h,10.873250961303711
2016,Toronto Public Health,NO2_8h,11.854819297790527
2016,Halton Region Health Department,NO2_8h,11.762125968933105
2016,Hastings and Prince Edward Counties Health Unit,NO2_8h,11.20000171661377
2016,Simcoe Muskoka District Health Unit,NO2_8h,11.373062133789063
2016,Durham Region Health Department,NO2_8h,11.654818534851074
2016,Porcupine Health Unit,NO2_8h,10.486870765686035
2016,Algoma Public Health Unit,NO2_8h,10.523750305175781
2016,York Region Public Health,O3_3h,38.25996398925781
2016,Huron Perth Health Unit,O3_3h,38.580421447753906
2016,"Region of Waterloo, Public Health",O3_3h,38.59136199951172
2016,Southwestern Public Health,O3_3h,38.77164077758789
2016,Hamilton Public Health Services,O3_3h,38.58401107788086
2016,Thunder Bay District Health Unit,O3_3h,36.59364700317383
2016,Peel Public Health,O3_3h,38.380516052246094
2016,Lambton Public Health,O3_3h,38.80495834350586
2016,Wellington-Dufferin-Guelph Health Unit,O3_3h,38.46141815185547
2016,Brant County Health Unit,O3_3h,38.67533874511719
2016,Middlesex-London Health Unit,O3_3h,38.77131271362305
2016,Sudbury and District Health Unit,O3_3h,37.38303756713867
2016,"Haliburton, Kawartha, Pine Ridge District Health Unit",O3_3h,38.08267593383789
2016,Niagara Region Public Health Department,O3_3h,38.539791107177734
2016,Chatham-Kent Health Unit,O3_3h,38.83170700073242
2016,"Kingston, Frontenac and Lennox and Addington Health Unit",O3_3h,37.97367858886719
2016,Windsor-Essex County Health Unit,O3_3h,38.79869842529297
2016,Peterborough Public Health,O3_3h,38.07422637939453
2016,Grey Bruce Health Unit,O3_3h,38.22142028808594
2016,Eastern Ontario Health Unit,O3_3h,37.58186721801758
2016,North Bay Parry Sound District Health Unit,O3_3h,37.49588394165039
2016,Ottawa Public Health,O3_3h,37.558555603027344
2016,"Leeds, Grenville and Lanark District Health Unit",O3_3h,37.7440299987793
2016,Northwestern Health Unit,O3_3h,36.393577575683594
2016,Haldimand-Norfolk Health Unit,O3_3h,38.72423553466797
2016,Timiskaming Health Unit,O3_3h,37.07048034667969
2016,Renfrew County and District Health Unit,O3_3h,37.541954040527344
2016,Toronto Public Health,O3_3h,38.313079833984375
2016,Halton Region Health Department,O3_3h,38.482749938964844
2016,Hastings and Prince Edward Counties Health Unit,O3_3h,38.05084991455078
2016,Simcoe Muskoka District Health Unit,O3_3h,38.08633041381836
2016,Durham Region Health Department,O3_3h,38.23229217529297
2016,Porcupine Health Unit,O3_3h,36.79131317138672
2016,Algoma Public Health Unit,O3_3h,37.32551574707031
2016,York Region Public Health,O3_8h,35.60118103027344
2016,Huron Perth Health Unit,O3_8h,35.94265365600586
2016,"Region of Waterloo, Public Health",O3_8h,35.922122955322266
2016,Southwestern Public Health,O3_8h,36.09772872924805
2016,Hamilton Public Health Services,O3_8h,35.887428283691406
2016,Thunder Bay District Health Unit,O3_8h,34.34311294555664
2016,Peel Public Health,O3_8h,35.70082092285156
2016,Lambton Public Health,O3_8h,36.14394760131836
2016,Wellington-Dufferin-Guelph Health Unit,O3_8h,35.8034782409668
2016,Brant County Health Unit,O3_8h,35.988731384277344
2016,Middlesex-London Health Unit,O3_8h,36.108192443847656
2016,Sudbury and District Health Unit,O3_8h,34.970096588134766
2016,"Haliburton, Kawartha, Pine Ridge District Health Unit",O3_8h,35.4825325012207
2016,Niagara Region Public Health Department,O3_8h,35.843387603759766
2016,Chatham-Kent Health Unit,O3_8h,36.16489791870117
2016,"Kingston, Frontenac and Lennox and Addington Health Unit",O3_8h,35.4042854309082
2016,Windsor-Essex County Health Unit,O3_8h,36.13618087768555
2016,Peterborough Public Health,O3_8h,35.476768493652344
2016,Grey Bruce Health Unit,O3_8h,35.64339065551758
2016,Eastern Ontario Health Unit,O3_8h,35.08314514160156
2016,North Bay Parry Sound District Health Unit,O3_8h,35.045677185058594
2016,Ottawa Public Health,O3_8h,35.06401443481445
2016,"Leeds, Grenville and Lanark District Health Unit",O3_8h,35.216190338134766
2016,Northwestern Health Unit,O3_8h,34.19963073730469
2016,Haldimand-Norfolk Health Unit,O3_8h,36.03123474121094
2016,Timiskaming Health Unit,O3_8h,34.709163665771484
2016,Renfrew County and District Health Unit,O3_8h,35.05982971191406
2016,Toronto Public Health,O3_8h,35.6352653503418
2016,Halton Region Health Department,O3_8h,35.79323959350586
2016,Hastings and Prince Edward Counties Health Unit,O3_8h,35.46411895751953
2016,Simcoe Muskoka District Health Unit,O3_8h,35.495758056640625
2016,Durham Region Health Department,O3_8h,35.582366943359375
2016,Porcupine Health Unit,O3_8h,34.4957160949707
2016,Algoma Public Health Unit,O3_8h,34.9470329284668
2017,York Region Public Health,PM25_3h,11.190537452697754
2017,Huron Perth Health Unit,PM25_3h,11.182916641235352
2017,"Region of Waterloo, Public Health",PM25_3h,11.28908920288086
2017,Southwestern Public Health,PM25_3h,11.305715560913086
2017,Hamilton Public Health Services,PM25_3h,11.363222122192383
2017,Thunder Bay District Health Unit,PM25_3h,10.398037910461426
2017,Peel Public Health,PM25_3h,11.287524223327637
2017,Lambton Public Health,PM25_3h,11.276165008544922
2017,Wellington-Dufferin-Guelph Health Unit,PM25_3h,11.240684509277344
2017,Brant County Health Unit,PM25_3h,11.348125457763672
2017,Middlesex-London Health Unit,PM25_3h,11.268016815185547
2017,Sudbury and District Health Unit,PM25_3h,10.489705085754395
2017,"Haliburton, Kawartha, Pine Ridge District Health Unit",PM25_3h,10.925016403198242
2017,Niagara Region Public Health Department,PM25_3h,11.322769165039063
2017,Chatham-Kent Health Unit,PM25_3h,11.288983345031738
2017,"Kingston, Frontenac and Lennox and Addington Health Unit",PM25_3h,10.757349014282227
2017,Windsor-Essex County Health Unit,PM25_3h,11.295059204101563
2017,Peterborough Public Health,PM25_3h,10.908628463745117
2017,Grey Bruce Health Unit,PM25_3h,10.980584144592285
2017,Eastern Ontario Health Unit,PM25_3h,10.544264793395996
2017,North Bay Parry Sound District Health Unit,PM25_3h,10.503369331359863
2017,Ottawa Public Health,PM25_3h,10.526409149169922
2017,"Leeds, Grenville and Lanark District Health Unit",PM25_3h,10.62553596496582
2017,Northwestern Health Unit,PM25_3h,10.406669616699219
2017,Haldimand-Norfolk Health Unit,PM25_3h,11.361589431762695
2017,Timiskaming Health Unit,PM25_3h,10.338297843933105
2017,Renfrew County and District Health Unit,PM25_3h,10.501646995544434
2017,Toronto Public Health,PM25_3h,11.253820419311523
2017,Halton Region Health Department,PM25_3h,11.32884407043457
2017,Hastings and Prince Edward Counties Health Unit,PM25_3h,10.838056564331055
2017,Simcoe Muskoka District Health Unit,PM25_3h,10.97485637664795
2017,Durham Region Health Department,PM25_3h,11.123750686645508
2017,Porcupine Health Unit,PM25_3h,10.302626609802246
2017,Algoma Public Health Unit,PM25_3h,10.536274909973145
2017,York Region Public Health,PM25_8h,9.179495811462402
2017,Huron Perth Health Unit,PM25_8h,9.185193061828613
2017,"Region of Waterloo, Public Health",PM25_8h,9.26959228515625
2017,Southwestern Public Health,PM25_8h,9.29244327545166
2017,Hamilton Public Health Services,PM25_8h,9.330331802368164
2017,Thunder Bay District Health Unit,PM25_8h,8.49082088470459
2017,Peel Public Health,PM25_8h,9.26400375366211
2017,Lambton Public Health,PM25_8h,9.2747802734375
2017,Wellington-Dufferin-Guelph Health Unit,PM25_8h,9.225935935974121
2017,Brant County Health Unit,PM25_8h,9.3202362060546875
2017,Middlesex-London Health Unit,PM25_8h,9.2634916305542
2017,Sudbury and District Health Unit,PM25_8h,8.573945045471191
2017,"Haliburton, Kawartha, Pine Ridge District Health Unit",PM25_8h,8.954045295715332
2017,Niagara Region Public Health Department,PM25_8h,9.296034812927246
2017,Chatham-Kent Health Unit,PM25_8h,9.285709381103516
2017,"Kingston, Frontenac and Lennox and Addington Health Unit",PM25_8h,8.819912910461426
2017,Windsor-Essex County Health Unit,PM25_8h,9.290108680725098
2017,Peterborough Public Health,PM25_8h,8.940032958984375
2017,Grey Bruce Health Unit,PM25_8h,9.004230499267578
2017,Eastern Ontario Health Unit,PM25_8h,8.64651107788086
2017,North Bay Parry Sound District Health Unit,PM25_8h,8.590275764465332
2017,Ottawa Public Health,PM25_8h,8.630731582641602
2017,"Leeds, Grenville and Lanark District Health Unit",PM25_8h,8.712206840515137
2017,Northwestern Health Unit,PM25_8h,8.499510765075684
2017,Haldimand-Norfolk Health Unit,PM25_8h,9.33408260345459
2017,Timiskaming Health Unit,PM25_8h,8.447920799255371
2017,Renfrew County and District Health Unit,PM25_8h,8.601896286010742
2017,Toronto Public Health,PM25_8h,9.234708786010742
2017,Halton Region Health Department,PM25_8h,9.300198554992676
2017,Hastings and Prince Edward Counties Health Unit,PM25_8h,8.883745193481445
2017,Simcoe Muskoka District Health Unit,PM25_8h,8.993550300598145
2017,Durham Region Health Department,PM25_8h,9.122783660888672
2017,Porcupine Health Unit,PM25_8h,8.413792610168457
2017,Algoma Public Health Unit,PM25_8h,8.611934661865234
2017,York Region Public Health,NO2_3h,14.434799194335938
2017,Huron Perth Health Unit,NO2_3h,13.815625190734863
2017,"Region of Waterloo, Public Health",NO2_3h,14.081684112548828
